label,precision,recall,f1_score,support,average_precision
.asm,0.8138297872340425,0.7068458630827383,0.7565745111260956,2381.0,0.5813092481590862
.bat,0.7107402652973898,0.8342541436464088,0.7675600739371534,1991.0,0.5958016501109753
.c,0.5617501764290755,0.7171171171171171,0.629996042738425,2220.0,0.40829025834150456
.cbl,0.448559670781893,0.48444444444444446,0.4658119658119658,225.0,0.2183088529142761
.clj,0.9543269230769231,0.9673489278752436,0.9607938044530493,2052.0,0.9237485313201197
.cmake,0.9129046967624259,0.8803869832893579,0.896351018580703,2274.0,0.8060697445425586
.coffee,0.87687265917603,0.8996157540826129,0.8880986249407301,2082.0,0.7906620963815808
.cpp,0.624780316344464,0.5907769007062734,0.6073030108904549,2407.0,0.377653306637497
.cs,0.9781363872982821,0.92198233562316,0.9492296034352109,2038.0,0.9032042241256776
.css,0.8649386084583902,0.9401878398418191,0.9009947891994315,2023.0,0.8142547627500522
.csv,0.928011075219197,0.9472444653791804,0.9375291375291376,2123.0,0.8800252564416374
.dart,0.9603739982190561,0.9382340147890387,0.9491749174917491,2299.0,0.9022877844713987
.dm,0.9750430292598967,0.9758828596037898,0.9754627636676712,2322.0,0.9520137304457251
.dockerfile,0.9121281464530893,0.8638925010836584,0.8873552983081033,2307.0,0.7907054613884879
.erl,0.8951346244685876,0.9609533468559838,0.9268769870383956,1972.0,0.8608507956401621
.ex,0.9724566859173701,0.9630444346678398,0.9677276746242264,2273.0,0.9372479255505078
.f90,0.7662393162393163,0.7324346405228758,0.7489557226399332,2448.0,0.5669041071391873
.go,0.9520435967302452,0.7598956067855589,0.8451862602805998,2299.0,0.7282438332270129
.groovy,0.8472834067547724,0.8354247104247104,0.8413122721749697,2072.0,0.7108005880903906
.hs,0.9631205673758865,0.9644886363636364,0.9638041163946061,2112.0,0.9295696696662951
.html,0.9262493934983018,0.89456419868791,0.9101311084624554,2134.0,0.8305420274324347
.ini,0.5638867635807192,0.7621509824198552,0.6481970096745822,1934.0,0.43375858967274555
.java,0.883347788378144,0.8664398128455976,0.8748121108009449,2351.0,0.7680924880802587
.jl,0.9005947323704333,0.8851774530271399,0.8928195409559907,2395.0,0.7995725170178855
.js,0.8439897698209718,0.7724719101123596,0.8066487411390858,2136.0,0.6561757484662182
.json,0.9736103312745649,0.9835507657402155,0.9785553047404063,1763.0,0.957846839958223
.kt,0.8699784017278618,0.9306839186691312,0.8993078812234875,2164.0,0.8109765620459032
.lisp,0.9373716632443532,0.950546590317543,0.9439131558542259,1921.0,0.8918398192037997
.lua,0.9521988527724665,0.8861209964412812,0.9179723502304148,2248.0,0.8459848856682303
.makefile,0.8497047772410091,0.8189342990170719,0.8340358271865121,1933.0,0.6988895787140442
.matlab,0.8944305901911886,0.9145771355716107,0.9043916789241436,2353.0,0.8197699834622166
.md,0.596719070403281,0.7875507442489851,0.6789811394127941,2217.0,0.47403374146415694
.ml,0.9446828803051979,0.9370860927152318,0.9408691522203753,2114.0,0.886403322345403
.mm,0.910482374768089,0.9138733705772812,0.912174721189591,2148.0,0.833670969908102
.pas,0.9188013533107782,0.9152623976889744,0.9170284611673902,2077.0,0.8424716036205799
.php,0.9406071271447426,0.8823772183243912,0.9105621805792163,2423.0,0.8324434429258621
.pm,0.953023488255872,0.8995283018867924,0.9255035185634555,2120.0,0.8591199486840309
.prolog,0.9140837411636759,0.812862669245648,0.8605067826977221,2068.0,0.746382816994591
.ps1,0.9241545893719807,0.8390350877192982,0.8795402298850574,2280.0,0.778582840335708
.py,0.8943050193050193,0.8392210144927537,0.8658878504672898,2208.0,0.7536001466254514
.r,0.9371205550737207,0.9133558748943365,0.9250856164383562,2366.0,0.8577034915508468
.rb,0.9487914789020893,0.9507389162561576,0.9497641993028499,2436.0,0.9030943055790965
.rs,0.9311562224183584,0.9328028293545535,0.9319787985865725,2262.0,0.8699041681974958
.scala,0.842741935483871,0.9504320145520692,0.8933532806155162,2199.0,0.8019147840397499
.sh,0.8577217469608285,0.8608224130140081,0.8592692828146143,2213.0,0.7410188333950054
.sql,0.854018589393111,0.7668139420716741,0.8080703569580963,2037.0,0.6589952653680006
.swift,0.9010074463425317,0.9730368968779565,0.9356379349556516,2114.0,0.8772081181610264
.tex,0.9197530864197531,0.8926610084872691,0.9060045604256397,2003.0,0.8228934217039782
.toml,0.8475920679886686,0.9420654911838791,0.8923352221890845,1588.0,0.7992855856205344
.ts,0.9071840587309911,0.9052851909994767,0.9062336301728653,1911.0,0.8228309563350586
.v,0.8999486916367367,0.7844364937388193,0.838231780167264,2236.0,0.7101352442971928
.vba,0.8495311167945439,0.810492069947133,0.8295525494276794,2459.0,0.6925820383301895
.xml,0.9748427672955975,0.980126467931346,0.9774774774774774,2214.0,0.9558510167952236
.yaml,0.9173973234886941,0.8669864805931095,0.8914798206278028,2293.0,0.7980177731992297
macro_average,0.872216735788046,0.8686393810340057,0.868748367607356,,
